"Option","Sp","IDplant","Chamber","Timehour","round","Cycle","Time10MIN","Pr","Status","BattV","Flow_mean","PAR_ext","HR_ext","T_ext","VPD_ext","Tc","HRc","PARc","VPDc","WP","E","A","Tleaf","VPDleaf","gtotal","gs","WPgroup","VPDgroup","WUE","vpc"
"3d","coc","coc05",4,2024-08-21 14:00:00,2,75.5,2024-08-21 13:50:00,954,1,12.99,32.56875,1435.36666666666,36.7938333333333,31.4545833333333,29.2750473869697,44.206,40.256,1403.7,55.2329405004322,-0.0979931012856695,7.30387477484675,8.033122487647,42.9888796287749,49.552578676952,131.381928203113,170.355374208415,"(0, -0.1 MPa)",NA,1.09984395068104,37.2033366970255
"3d","coc","coc05",4,2024-08-21 15:00:00,2,77.5,2024-08-21 14:40:00,953.083333333333,1,12.99,32.5599166666667,911.095833333335,36.884375,31.6545833333333,29.5634740679402,43.273,40.51925,1176.825,52.3733841155465,-0.0979931012856695,5.67482074521349,8.4613296084061,42.4238284345668,48.5480764960029,104.410052071793,127.596738240877,"(0, -0.1 MPa)",NA,1.49103028770432,35.6767486636199
"3d","coc","coc05",4,2024-08-22 08:00:00,2,120.5,2024-08-22 07:55:00,952,1,13.3521666666667,37.4870555555555,698.075,58.5971666666667,23.9155833333333,12.3944563574745,32.623,55.446,656.2,22.2686621460333,-0.0979931012856695,4.08287082401894,12.5840383474895,31.5266702637002,19.1846005183914,189.253034898572,294.768742612056,"(0, -0.1 MPa)","VPD 1-2 kPa",3.08215441778353,27.4279269767072
"3d","coc","coc05",4,2024-08-22 09:00:00,2,123,2024-08-22 08:53:20,951.523148148148,1,13.2668888888889,36.9943703703704,1073.42222222222,53.3703888888889,26.2050555555556,15.9552807926971,38.6863333333333,47.448,1043.7,36.5174681457259,-0.0979931012856695,7.14628435518377,12.8588314837171,36.8606936841711,29.9681165544034,215.27672348365,344.887997831184,"(0, -0.1 MPa)",NA,1.79937305103029,32.770591259789
"3d","coc","coc05",4,2024-08-22 10:00:00,2,125.5,2024-08-22 09:55:00,951,1,13.172,36.1451388888889,1171.61666666666,51.6449166666667,27.9620833333333,18.3284898550395,42.49,43.956,1092.45,47.4093312789887,-0.0979931012856695,8.86713295253736,11.1237374399593,40.0672446698143,37.2307088595906,213.077409704728,336.950142195211,"(0, -0.1 MPa)","VPD 3-4 kPa",1.25449088217136,37.1523211422994
"3d","coc","coc05",4,2024-08-22 11:00:00,2,128,2024-08-22 10:53:20,949.801587301587,1,13.0865555555556,34.8082592592592,1463.68015873016,48.5588571428571,30.3514761904762,22.4429124400073,45.0353333333333,43.3456666666667,1407.86666666667,54.7335747258119,-0.0979931012856695,10.7162486706929,8.94571317135986,42.5476622592735,43.0688317800312,221.346117504889,358.796343984727,"(0, -0.1 MPa)",NA,0.834780289843859,41.80903138546
"3d","coc","coc05",4,2024-08-22 12:00:00,2,130.5,2024-08-22 11:55:00,948.75,1,13,32.9344927367696,1633.49166666666,40.148125,32.4795416666667,29.384500874059,47.1235,40.183,1596.825,64.1864915347042,-0.0979931012856695,10.5988476517461,5.80201388024235,44.9110894255908,52.7262316964897,176.805095582519,254.446845474624,"(0, -0.1 MPa)","VPD 5-9 kPa",0.547419311125442,43.1168212898998
"3d","coc","coc05",4,2024-08-22 13:00:00,2,133,2024-08-22 12:53:20,947.388888888889,1,12.94,34.6518333333334,1579.95,38.2453888888889,33.96275,32.9344565251674,47.967,39.4995,1533.7,67.7437624663387,-0.0979931012856695,9.5700261987825,4.76467859052789,46.0297491206782,57.2718523033162,146.36215084499,196.60514058223,"(0, -0.1 MPa)","VPD 5-9 kPa",0.497875187753828,44.2278644616328
"3d","coc","coc05",4,2024-08-22 14:00:00,2,135.5,2024-08-22 13:55:00,946.020833333333,1,12.93,35.4920833333333,1424.325,35.1104166666667,34.7745,36.2071346119234,47.8525,38.3395,1393.075,68.6517239573723,-0.0979931012856695,7.54756582058313,5.18833542130368,46.5118648401025,61.3432673272453,107.330996362576,131.736012155915,"(0, -0.1 MPa)","VPD 5-9 kPa",0.687418373637028,42.6821274268942
"3d","coc","coc05",4,2024-08-22 15:00:00,2,137.5,2024-08-22 14:40:00,945.458333333333,1,12.93,33.1002777777777,858.908333333335,32.7832666666666,35.8145833333333,39.7220624816267,47.6595,37.1305,1175.575,69.343755313248,-0.0979931012856695,5.71619548418817,4.59784613283325,46.9272473880816,65.2584398228863,77.1623174427675,90.4528227330196,"(0, -0.1 MPa)","VPD 5-9 kPa",0.80435425022667,40.9358488540614
"3d","coc","coc06",5,2024-08-26 10:00:00,3,0,2024-08-26 10:20:00,962,1,13.22,37.2188888888889,1352.45,49.9341666666667,24.8896666666667,15.8357676192936,39.659,41.954,1413.7,42.2373329934742,-0.0979931012856695,5.41137152544028,7.35553772117156,39.5394550427368,41.7736849809025,117.95739100433,152.464382772708,"(0, -0.1 MPa)",NA,1.35927420370072,30.5279445337873
"3d","coc","coc06",5,2024-08-26 11:00:00,3,1.5,2024-08-26 10:55:00,961.166666666667,1,13.1916666666666,36.9204722222222,1285.575,48.2505,25.8459166666666,17.3300295266265,40.817,42.772,1559.95,44.2922706263302,-0.0979931012856695,6.25938837473818,7.31906616963775,40.513868701283,43.0547640894372,131.799786885065,176.476484123256,"(0, -0.1 MPa)",NA,1.16929414368603,33.1017304240868
"3d","coc","coc06",5,2024-08-26 12:00:00,3,4,2024-08-26 11:56:40,960,1,13.14,36.2218888888889,1250.92222222222,47.4861111111111,26.7615555555556,18.5483156170047,41.8896666666667,41.6606666666667,1594.53333333333,47.8053569185612,-0.0979931012856695,6.17006285179654,6.17926204391224,41.7594539697513,47.2381869767927,118.062784166619,152.877599018822,"(0, -0.1 MPa)",NA,1.00149093977431,34.1202475109707
"3d","coc","coc06",5,2024-08-26 13:00:00,3,6.5,2024-08-26 12:55:00,958.805555555555,1,13.11,35.5814166666667,1235.08888888889,48.3093611111111,27.9705833333334,19.5993655153081,43.477,40.818,1551.825,52.6670204116054,-0.0979931012856695,6.31372068242391,5.62632718568599,43.1572734410852,51.2022248583659,110.778214719011,140.812271306551,"(0, -0.1 MPa)","VPD 5-9 kPa",0.891127034071766,36.3232985526509
"3d","coc","coc06",5,2024-08-26 14:00:00,3,9,2024-08-26 13:56:40,957.666666666667,1,13.0776666666667,36.4683148148148,1094.95,45.8480277777778,28.93325,21.7131644294567,44.2633333333333,39.7883333333333,1253.28333333333,55.8815216071653,-0.0979931012856695,6.13447565342965,5.19570203048816,43.2837272306241,51.248052243272,107.287304973676,135.197183702063,"(0, -0.1 MPa)","VPD 5-9 kPa",0.846967585173047,36.8803109880017
"3d","coc","coc06",5,2024-08-26 15:00:00,3,11.5,2024-08-26 14:55:00,956.958333333333,1,13.025,36.1763333333333,325.991666666667,44.9872916666666,29.2392083333334,22.4458132622257,40.0875,41.2515,608.7,45.4348982091699,-0.0979931012856695,2.97797262233558,4.03878969949651,39.5888528231634,42.9410969943596,54.8383645660446,63.9865260629484,"(0, -0.1 MPa)",NA,1.35622123225866,30.7110648176382
"3d","coc","coc06",5,2024-08-27 08:00:00,3,54,2024-08-27 07:56:40,956.875,1,13.3648888888889,36.5979814814815,755.505555555556,66.5106111111111,23.4645555555555,9.80297819458427,35.5256666666667,51.6403333333333,656.2,28.5578040867148,-0.0979931012856695,3.0906809579203,7.20893598050038,35.0220976352131,26.7460217907782,102.929816319842,129.968704352595,"(0, -0.1 MPa)",NA,2.33247497190756,30.0266631437369
"3d","coc","coc06",5,2024-08-27 09:00:00,3,56.5,2024-08-27 09:00:00,956,1,13.2518333333333,35.2546666666667,1029.53333333333,58.911,26.1835833333334,14.0379582232672,40.9025,45.1405,1093.7,42.6938661887424,-0.0979931012856695,4.91736958517671,6.91235884086923,40.2811225693241,40.1796662275056,110.299364469123,139.914232293181,"(0, -0.1 MPa)",NA,1.40570252472102,35.0933573944182
"3d","coc","coc06",5,2024-08-27 10:00:00,3,59,2024-08-27 09:56:40,955.351851851852,1,13.163,35.6113888888889,1322.91296296296,54.3399814814815,27.839962962963,17.1936177757807,43.92,42.7186666666667,1359.95,52.2194040152481,-0.0979931012856695,6.55936610669171,5.46450545005018,42.9713743364115,47.8353022203928,122.480053575325,160.157286026902,"(0, -0.1 MPa)",NA,0.833084380589068,38.8989826436892
"3d","coc","coc06",5,2024-08-27 11:00:00,3,61.5,2024-08-27 11:00:00,954.25,1,13.085,34.8038888888889,1330.99166666666,48.9191666666667,29.8592083333333,21.6050902137606,46.0935,41.404,1567.45,59.6993837744878,-0.0979931012856695,7.84869765765902,4.31025299424383,44.9404013854857,53.841972041145,128.974941725324,171.402205747281,"(0, -0.1 MPa)","VPD 5-9 kPa",0.549167923424562,42.1604337107072
"3d","coc","coc06",5,2024-08-27 12:00:00,3,64,2024-08-27 11:56:40,953.166666666667,1,13.0148888888889,35.1585185185185,1274.18611111111,45.2878611111111,31.6969722222222,25.7138770922201,47.6238333333333,39.8818333333333,1602.86666666667,66.1876074940106,-0.0979931012856695,7.62115885776391,3.61451861802094,46.6901246079162,61.1034876619785,109.737397799281,139.088145934344,"(0, -0.1 MPa)","VPD 5-9 kPa",0.474274147210397,43.8900826588037
"3d","coc","coc06",5,2024-08-27 13:00:00,3,66.5,2024-08-27 13:00:00,952.1875,1,12.9456666666667,35.5058055555555,1258.49166666666,41.6510416666667,33.1695416666667,29.7828930472292,49.526,38.5835,1604.325,74.3537169059474,-0.0979931012856695,8.02384202203033,1.94825932037567,48.3994301529328,67.7274643695964,103.370898646934,129.070374429063,"(0, -0.1 MPa)","VPD 5-9 kPa",0.242808783501284,46.709844381169
"3d","coc","coc06",5,2024-08-27 14:00:00,3,69,2024-08-27 13:56:40,951.52380952381,1,12.9326666666667,34.1300925925926,759.900396825398,39.5089722222222,33.3513174603175,31.1894790535946,44.0416666666667,41.2496666666667,965.366666666667,55.9743497361138,-0.0979931012856695,3.3169706670157,2.84138812525523,44.4690523914975,57.5825542020863,45.4386546057754,50.7135088123306,"(0, -0.1 MPa)","VPD 5-9 kPa",0.856621420716888,37.7988242181084
"3d","coc","coc06",5,2024-08-27 15:00:00,3,71.5,2024-08-27 15:00:00,950.805555555555,1,12.9341666666667,36.0006388888889,330.158333333334,33.5366666666666,34.25525,36.0313015803162,42.1465,39.939,658.7,51.9982041664195,-0.0979931012856695,2.527875703055,3.16544674036508,42.3624768876634,52.0179267852594,35.3322475142319,40.7499022163386,"(0, -0.1 MPa)","VPD 5-9 kPa",1.25221613410009,33.154595600905
"3d","coc","coc06",5,2024-08-28 08:00:00,3,114,2024-08-28 08:00:00,954,1,13.3566666666667,34.9465,525.658333333333,73.5007333333333,25.3578666666667,8.6579775345823,33.1593333333333,63.488,548.7,19.136896731736,-0.0979931012856695,1.68406999786304,6.12551314941907,33.5712105120947,20.1133654298156,69.3628568040209,85.4845793423799,"(0, -0.1 MPa)",NA,3.63732692654813,32.3666966577367
"3d","coc","coc06",5,2024-08-28 09:00:00,3,116.5,2024-08-28 09:00:00,954,1,13.2655,36.3534166666666,1015.15833333334,65.62875,27.9907083333334,13.064147217797,41.5035,50.464,1106.2,39.8010467591754,-0.0979931012856695,4.96259183790425,6.95272745861162,40.9292927281834,37.3922351815194,118.530154148344,153.50260443319,"(0, -0.1 MPa)","VPD 3-4 kPa",1.40102746421874,40.4981632176137
"3d","coc","coc06",5,2024-08-28 10:00:00,3,119,2024-08-28 10:00:00,953.305555555556,1,13.1705555555555,36.4027592592593,1250.99166666667,59.4306666666667,29.9769722222222,17.3381972687959,43.956,47.8145,1161.2,47.6746894982919,-0.0979931012856695,6.44067565356839,5.69295845716521,42.6621959165416,41.7642616751249,137.390258611883,186.76696644201,"(0, -0.1 MPa)",NA,0.883907025190918,43.6204720140525
"3d","coc","coc06",5,2024-08-28 11:00:00,3,121.5,2024-08-28 11:00:00,952.3125,1,13.0825,34.8416111111111,1313.74464285714,49.4514107142857,32.6439821428571,25.1183433746,46.437,44.652,1543.7,57.3573531130309,-0.0979931012856695,7.45996293744805,4.35859853421502,45.4811700818762,52.4223001424889,125.290468777382,165.002904221695,"(0, -0.1 MPa)","VPD 5-9 kPa",0.584265440828857,46.2707431689156
"3d","coc","coc06",5,2024-08-28 12:00:00,3,124,2024-08-28 12:00:00,951.518518518519,1,12.9904444444444,33.3939814814815,1258.28333333333,42.4395,34.6817777777778,32.0001788591992,47.6526666666667,42.4256666666667,1591.2,63.5003182995792,-0.0979931012856695,6.67463384950429,3.46575698722256,47.2969077217984,61.5639043984214,95.2691395242903,116.873137808756,"(0, -0.1 MPa)","VPD 5-9 kPa",0.519243012480745,46.7575691983255
"3d","coc","coc06",5,2024-08-28 13:00:00,3,126.5,2024-08-28 13:00:00,950.770833333333,1,12.96,33.4195833333333,1225.36666666666,38.30425,36.19625,37.2364039035144,48.8395,41.1965,1529.95,68.7924467832276,-0.0979931012856695,6.2409693383905,2.57809700478836,48.6331055731841,67.5957271852199,80.3544361103687,95.1170909249477,"(0, -0.1 MPa)","VPD 5-9 kPa",0.413092400395165,48.1930549331338
"3d","coc","coc06",5,2024-08-28 14:00:00,3,129,2024-08-28 14:00:00,949.694444444444,1,12.94,33.0133888888889,1093.00555555556,34.2311111111111,36.9315,41.3141747860092,49.0826666666667,39.0233333333333,1206.2,72.206015737658,-0.0979931012856695,5.3233469808883,2.1392579689241,48.597843366003,69.3884713882665,66.6613336439907,76.5058226998972,"(0, -0.1 MPa)","VPD 5-9 kPa",0.401863334590887,46.2091942753739
"3d","coc","coc06",5,2024-08-28 15:00:00,3,131,2024-08-28 14:50:00,949,1,12.9303333333333,32.0595,264.95,35.3131666666667,36.4498333333333,39.5763550704973,46.437,39.219,943.7,62.9844584912179,-0.0979931012856695,2.53770961270854,2.42146273106638,47.4644258211319,68.5271453043475,32.3696676304566,34.5132366493943,"(0, -0.1 MPa)","VPD 5-9 kPa",0.954192205026135,40.6407837575406
"3d","coc","coc07",1,2024-08-20 08:00:00,2,1.5,2024-08-20 08:10:00,966.375,1,13.3473333333333,38.0931666666666,845.8875,49.5087083333333,21.7154583333334,13.231706944785,29.963,42.149,785.575,24.8630157268545,-0.0979931012856695,1.71624519939855,9.07600625698177,31.0939196872062,27.6862703889671,57.1239642824365,63.6366762671806,"(0, -0.1 MPa)",NA,5.28829229073001,17.9242718134314
"3d","coc","coc07",1,2024-08-20 09:00:00,2,3.5,2024-08-20 09:00:00,966,1,13.265,37.1470833333333,1119.74166666666,47.9654583333333,23.23725,14.8940775916215,34.5105,37.082,1073.7,34.5881024092934,-0.0979931012856695,2.54097104346098,8.8765587348095,35.815776723401,38.6978036508746,60.8446403892417,68.2124617604496,"(0, -0.1 MPa)","VPD 3-4 kPa",3.49337264493931,20.3846095553126
"3d","coc","coc07",1,2024-08-20 10:00:00,2,6,2024-08-20 09:56:40,965.430555555556,1,13.2164444444444,35.9088518518518,1166.06111111111,43.0716388888889,25.4681944444444,18.6816840778162,36.7273333333333,35.0263333333333,1161.2,40.5947901844359,-0.0979931012856695,2.83749167169135,7.80630121399436,38.0615387076959,45.1831191571183,57.8164271886171,64.4348329537352,"(0, -0.1 MPa)",NA,2.75112744536841,21.753833310898
"3d","coc","coc07",1,2024-08-20 11:00:00,2,8.5,2024-08-20 11:00:00,964.104166666667,1,13.1558333333334,37.1156111111111,1456.5125,32.74025,28.4178333333333,26.2410901409019,40.3665,28.7665,1397.45,53.9083724408371,-0.0979931012856695,3.05434996511738,5.87372832947605,42.3564870130851,62.309855037216,44.6231035408121,48.4583415545658,"(0, -0.1 MPa)","VPD 5-9 kPa",1.92306985006884,21.7366031380572
"3d","coc","coc07",1,2024-08-20 12:00:00,2,11,2024-08-20 12:00:00,962.189814814815,1,13.1033333333333,35.844,1542.03333333333,29.2652777777778,30.1372222222222,30.4026486521797,42.9623333333333,20.7573333333333,1523.7,68.6588682275227,-0.0979931012856695,2.23332127147698,1.07644522453839,46.4179515568771,85.5581732024742,23.6260967144529,24.6784872473887,"(0, -0.1 MPa)","VPD 5-9 kPa",0.481993002209886,17.9830118680664
"3d","coc","coc07",1,2024-08-20 13:00:00,2,13.5,2024-08-20 13:00:00,960.333333333333,1,13.0518333333333,35.1085833333333,1447.24166666666,25.7225,32.2623333333334,36.125749067788,44.2275,22.051,1481.2,72.1346477923327,-0.0979931012856695,2.48994184480559,0.725194211328114,47.2261255133411,87.4656164831599,25.5088964827844,26.7178720198152,"(0, -0.1 MPa)","VPD 5-9 kPa",0.291249457428487,20.4015167957191
"3d","coc","coc07",1,2024-08-20 14:00:00,2,16,2024-08-20 14:00:00,958.263888888889,1,13.01,35.469462962963,1252.03333333333,19.9917777777778,33.4116666666667,41.3794645617759,43.248,19.3163333333333,1298.7,70.9838704117273,-0.0979931012856695,2.38397142181248,1.1261966128961,45.6820911296651,82.8147445329956,26.0481731731836,27.3249904403448,"(0, -0.1 MPa)","VPD 5-9 kPa",0.472403571029338,16.9856896059095
"3d","coc","coc07",1,2024-08-20 15:00:00,2,18.5,2024-08-20 15:00:00,956.333333333333,1,12.9895,35.9613055555556,595.158333333334,17.8923333333333,33.2721666666666,42.1283511694496,37.7925,22.479,761.2,51.41897775626,-0.0979931012856695,1.59359517537507,3.22732757527081,39.0288959463225,56.3281876555644,25.9062615456029,27.1542562589527,"(0, -0.1 MPa)","VPD 5-9 kPa",2.02518658762332,14.7937996358681
"3d","coc","coc07",1,2024-08-21 08:00:00,2,60.5,2024-08-21 07:50:00,958.069444444445,1,13.4038333333333,36.8708888888889,779.95,58.0738333333333,23.4080833333334,12.1352105032332,29.727,51.1355,716.2,20.5451586152502,-0.0979931012856695,0.777462338551563,8.66574935431554,31.7079516515986,25.5764070780147,27.7346246879404,29.2138622787504,"(0, -0.1 MPa)",NA,11.1461982460271,21.452963439785
"3d","coc","coc07",1,2024-08-21 09:00:00,2,63,2024-08-21 08:53:20,958,1,13.3373333333333,36.7272222222222,1147.72777777778,51.1420555555555,25.4747222222222,16.0380491373124,35.383,41.75,1093.7,34.0039343425516,-0.0979931012856695,2.34602991888128,8.52219366472479,36.9778406806134,39.2389760553526,53.8483340406284,59.6123308773065,"(0, -0.1 MPa)","VPD 3-4 kPa",3.63260229383121,24.0857093335393
"3d","coc","coc07",1,2024-08-21 10:00:00,2,65.5,2024-08-21 09:50:00,958,1,13.2671666666667,36.9453055555555,1183.49166666666,45.222,27.0988333333333,19.7380641672147,38.629,36.532,1227.45,43.7116393373315,-0.0979931012856695,3.2722629064397,7.56480883643241,39.7603096285581,48.0082764974397,61.9487884476765,69.5965550256699,"(0, -0.1 MPa)",NA,2.31179738692302,25.1535474431889
"3d","coc","coc07",1,2024-08-21 11:00:00,2,68,2024-08-21 10:53:20,957.069444444444,1,13.1981111111111,35.8016851851852,1466.61666666667,40.3212777777778,28.9088333333333,23.9162626174122,41.661,32.381,1397.86666666667,54.8852745085277,-0.0979931012856695,3.98597666620087,5.50514090024314,42.7244705134222,59.6590498126525,60.7220815931303,68.1034026076937,"(0, -0.1 MPa)","VPD 5-9 kPa",1.38112722709193,26.2028896735168
"3d","coc","coc07",1,2024-08-21 12:00:00,2,70.5,2024-08-21 11:50:00,956,1,13.1288333333333,33.1142222222222,1654.11666666666,35.9770833333334,30.2838333333333,27.7410691028051,44.0985,28.5105,1651.2,65.7957961641763,-0.0979931012856695,4.24028280560377,2.93504994580408,45.8112245250747,74.2227079477831,50.9330777522579,55.9961159156114,"(0, -0.1 MPa)","VPD 5-9 kPa",0.692182592615107,26.2023663907869
"3d","coc","coc07",1,2024-08-21 13:00:00,2,73,2024-08-21 12:53:20,954.796296296296,1,13.0452222222222,35.1757407407407,1602.72777777778,32.7276666666667,31.8232777777778,31.8537727275924,45.536,26.8946666666667,1622.03333333333,72.4768976253897,-0.0979931012856695,3.83082478782738,2.15121661870266,47.592384276948,83.4772254173108,41.3212987139108,44.7175282272597,"(0, -0.1 MPa)","VPD 5-9 kPa",0.561554427009623,26.6164328047858
"3d","coc","coc07",1,2024-08-21 14:00:00,2,75.5,2024-08-21 13:50:00,954,1,12.99,32.56875,1435.36666666666,36.7938333333333,31.4545833333333,29.2750473869697,44.957,27.9735,1468.7,69.6014435636891,-0.0979931012856695,1.62321999656388,1.70389959619406,48.9854595706992,91.1540861673986,15.3098390453468,15.8394535754179,"(0, -0.1 MPa)",NA,1.04970342886421,26.8733401304187
"3d","coc","coc07",1,2024-08-21 15:00:00,2,77,2024-08-21 14:30:00,953.166666666667,1,12.99,32.3526666666667,1240.36666666667,37.12175,31.5955833333333,29.3550182405675,43.048,30.574,1323.7,60.4162748355579,-0.0979931012856695,0.443807181320872,3.21045794878334,47.9871073944748,85.4778295876494,4.58886615074396,4.62651602352406,"(0, -0.1 MPa)","VPD 5-9 kPa",7.23390265842089,26.6062741166472
